Designator,Val,Package,Mid X,Mid Y,Rotation,Layer
C445,100n,C_0402_1005Metric,311.080425,-146.558,0,top
C446,100n,C_0402_1005Metric,311.080425,-157.470057,0,top
C447,100n,C_0402_1005Metric,311.080425,-168.783,0,top
C448,100n,C_0402_1005Metric,311.080425,-179.705,0,top
C449,100n,C_0402_1005Metric,311.02945,-190.881,0,top
C450,100n,C_0402_1005Metric,321.466554,-24.776469,0,top
C451,100n,C_0402_1005Metric,321.481062,-35.849793,0,top
C452,100n,C_0402_1005Metric,321.481062,-47.126941,0,top
C453,100n,C_0402_1005Metric,321.481062,-58.175176,0,top
C454,100n,C_0402_1005Metric,321.481062,-69.215,0,top
C455,100n,C_0402_1005Metric,321.481062,-80.271646,0,top
C456,100n,C_0402_1005Metric,321.268018,-91.319881,0,top
C457,100n,C_0402_1005Metric,321.268018,-102.362,0,top
C458,100n,C_0402_1005Metric,321.268018,-113.411,0,top
C459,100n,C_0402_1005Metric,321.268018,-124.464586,0,top
C460,100n,C_0402_1005Metric,321.268018,-135.365431,0,top
C461,100n,C_0402_1005Metric,321.268018,-146.558,0,top
C462,100n,C_0402_1005Metric,321.268018,-157.470057,0,top
C463,100n,C_0402_1005Metric,321.268018,-168.783,0,top
C464,100n,C_0402_1005Metric,321.268018,-179.705,0,top
C465,100n,C_0402_1005Metric,321.221204,-190.881,0,top
C466,100n,C_0402_1005Metric,331.665238,-24.784115,0,top
C467,100n,C_0402_1005Metric,331.676849,-35.849793,0,top
C468,100n,C_0402_1005Metric,331.676849,-47.126941,0,top
C469,100n,C_0402_1005Metric,331.676849,-58.175176,0,top
C470,100n,C_0402_1005Metric,331.676849,-69.215,0,top
C471,100n,C_0402_1005Metric,331.676849,-80.271646,0,top
C472,100n,C_0402_1005Metric,331.455611,-91.319881,0,top
C473,100n,C_0402_1005Metric,331.455611,-102.362,0,top
C474,100n,C_0402_1005Metric,331.455611,-113.411,0,top
